CustomerID,Recency,Frequency,Monetary,NumOrders,NumUniqueProducts,TotalQuantity,AvgQuantity,TotalSpent,AvgOrderValue,StdOrderValue,FirstPurchase,LastPurchase,MainCountry,CustomerLifespan,Cluster,Algorithm_Used,Auto_Profile
12558,8,1,269.96,1,11,196,17.82,269.96,24.54,22.01,2011-12-02 10:41:00,2011-12-02 10:41:00,USA,0,0,K-Means,Passive Customers
12559,311,2,561.71,2,21,283,13.48,561.71,26.75,24.54,2011-01-24 10:12:00,2011-02-02 09:49:00,Germany,8,4,K-Means,Lost Customers
12560,5,3,2134.01,3,91,1110,10.57,2134.01,20.32,17.18,2011-07-19 15:55:00,2011-12-04 13:54:00,Germany,137,1,K-Means,Loyal Customers
12561,303,1,238.85,1,16,177,11.06,238.85,14.93,4.68,2011-02-10 11:39:00,2011-02-10 11:39:00,Germany,0,4,K-Means,Lost Customers
12562,8,7,3781.74,7,99,1779,10.59,3781.74,22.51,19.08,2011-05-25 12:44:00,2011-12-01 17:20:00,France,190,1,K-Means,Loyal Customers
12564,261,1,456.9,1,21,133,6.33,456.9,21.76,8.37,2011-03-23 14:55:00,2011-03-23 14:55:00,France,0,4,K-Means,Lost Customers
12565,289,1,145.92,1,9,80,8.89,145.92,16.21,4.99,2011-02-24 10:34:00,2011-02-24 10:34:00,Saudi Arabia,0,4,K-Means,Lost Customers
12566,86,1,351.65,1,19,265,13.95,351.65,18.51,9.86,2011-09-14 14:30:00,2011-09-14 14:30:00,Germany,0,0,K-Means,Passive Customers
12567,23,10,9401.28,10,323,4305,9.65,9401.28,21.08,17.3,2010-12-05 11:57:00,2011-11-17 11:02:00,France,346,2,K-Means,Loyal Customers
12569,2,32,4124.69,32,92,1801,9.58,4124.69,21.94,14.51,2011-04-01 13:47:00,2011-12-07 16:24:00,Germany,250,2,K-Means,Loyal Customers
12571,40,2,519.61,2,31,523,15.38,519.61,15.28,6.17,2011-08-10 12:35:00,2011-10-31 10:19:00,France,81,0,K-Means,Passive Customers
12572,9,2,1020.42,2,53,452,7.53,1020.42,17.01,11.71,2011-10-19 08:20:00,2011-12-01 09:20:00,Germany,43,0,K-Means,Passive Customers
12573,227,1,160.54000000000002,1,26,84,3.0,160.54,5.73,7.95,2011-04-26 15:52:00,2011-04-26 15:52:00,France,0,4,K-Means,Lost Customers
12574,316,1,218.45,1,11,61,5.55,218.45,19.86,6.25,2011-01-28 09:20:00,2011-01-28 09:20:00,France,0,4,K-Means,Lost Customers
12576,36,5,1315.83,5,72,967,10.99,1315.83,14.95,4.86,2011-02-08 11:31:00,2011-11-04 10:11:00,Poland,268,1,K-Means,Loyal Customers
12577,35,3,626.6,3,137,469,3.21,626.6,4.29,5.04,2010-12-15 16:21:00,2011-11-04 13:24:00,France,323,1,K-Means,Loyal Customers
12578,21,2,2794.51,2,111,1196,10.49,2794.51,24.51,25.47,2011-01-13 15:34:00,2011-11-18 13:30:00,Italy,308,1,K-Means,Loyal Customers
12579,78,1,440.42,1,29,285,9.83,440.42,15.19,8.53,2011-09-22 17:15:00,2011-09-22 17:15:00,France,0,0,K-Means,Passive Customers
12580,247,1,415.7,1,24,238,9.92,415.7,17.32,6.17,2011-04-07 10:24:00,2011-04-07 10:24:00,Germany,0,4,K-Means,Lost Customers
12581,40,1,197.71,1,15,161,10.73,197.71,13.18,3.78,2011-10-31 08:56:00,2011-10-31 08:56:00,Germany,0,0,K-Means,Passive Customers
12582,239,2,511.36,2,21,300,13.64,511.36,23.24,22.97,2011-02-24 11:42:00,2011-04-15 08:45:00,Finland,49,4,K-Means,Lost Customers
12583,3,15,7281.38,15,115,5060,20.49,7281.38,29.48,22.18,2010-12-01 08:45:00,2011-12-07 08:07:00,France,370,1,K-Means,Loyal Customers
12584,4,9,2338.15,9,44,416,4.33,2338.15,24.36,16.31,2011-03-04 15:15:00,2011-12-06 09:35:00,Italy,276,1,K-Means,Loyal Customers
12585,234,2,2040.1,2,77,1279,14.7,2040.1,23.45,22.17,2010-12-23 12:58:00,2011-04-19 13:39:00,Germany,117,4,K-Means,Lost Customers
12586,17,1,196.94000000000003,1,11,79,7.18,196.94,17.9,8.66,2011-11-22 16:24:00,2011-11-22 16:24:00,Italy,0,0,K-Means,Passive Customers
12587,8,1,144.0,1,4,51,12.75,144.0,36.0,10.16,2011-12-02 12:47:00,2011-12-02 12:47:00,Finland,0,0,K-Means,Passive Customers
12588,39,1,214.9,1,10,53,5.3,214.9,21.49,9.01,2011-10-31 15:01:00,2011-10-31 15:01:00,Finland,0,0,K-Means,Passive Customers
12589,29,2,646.68,2,29,306,8.74,646.68,18.48,10.45,2011-07-18 12:05:00,2011-11-11 10:19:00,France,115,0,K-Means,Passive Customers
12590,211,2,9864.26,2,68,4283,62.99,9864.26,145.06,92.93,2011-05-12 14:46:00,2011-05-12 14:52:00,Germany,0,4,K-Means,Lost Customers
12591,317,1,452.85,1,26,228,8.77,452.85,17.42,14.52,2011-01-26 14:35:00,2011-01-26 14:35:00,Italy,0,4,K-Means,Lost Customers
12592,92,2,437.6,2,11,290,16.11,437.6,24.31,7.5,2011-05-10 13:44:00,2011-09-08 15:04:00,Germany,121,0,K-Means,Passive Customers
12593,109,3,418.1,3,14,206,9.81,418.1,19.91,7.06,2011-05-05 09:29:00,2011-08-23 12:43:00,France,110,0,K-Means,Passive Customers
12594,38,10,3338.2200000000003,10,50,1777,15.06,3338.22,28.29,15.06,2011-01-21 09:52:00,2011-11-02 12:20:00,Italy,285,1,K-Means,Loyal Customers
12596,51,2,618.27,2,25,474,17.56,618.27,22.9,22.14,2011-04-11 13:22:00,2011-10-19 13:02:00,Spain,190,1,K-Means,Loyal Customers
12597,19,4,3811.22,4,184,2236,10.85,3811.22,18.5,24.55,2011-03-16 14:00:00,2011-11-20 13:33:00,Spain,248,1,K-Means,Loyal Customers
12598,10,8,3023.08,8,84,1964,14.88,3023.08,22.9,14.76,2011-02-28 11:58:00,2011-11-30 12:18:00,France,275,1,K-Means,Loyal Customers
12599,29,7,1032.58,7,32,956,15.42,1032.58,16.65,9.57,2011-02-08 13:28:00,2011-11-10 13:34:00,France,275,1,K-Means,Loyal Customers
12600,29,10,2599.04,10,32,774,12.09,2599.04,40.61,40.76,2010-12-03 12:57:00,2011-11-11 10:29:00,Germany,342,1,K-Means,Loyal Customers
12601,190,5,577.0600000000001,5,21,245,8.75,577.06,20.61,13.24,2011-01-11 10:38:00,2011-06-03 10:17:00,Germany,142,4,K-Means,Lost Customers
12602,59,1,153.12,1,12,162,13.5,153.12,12.76,4.74,2011-10-12 11:22:00,2011-10-12 11:22:00,France,0,0,K-Means,Passive Customers
12603,22,1,739.1999999999999,1,2,63,31.5,739.2,369.6,344.5,2011-11-18 10:42:00,2011-11-18 10:42:00,Germany,0,0,K-Means,Passive Customers
12604,79,2,254.18,2,15,201,12.56,254.18,15.89,6.33,2011-03-23 12:06:00,2011-09-21 14:08:00,France,182,0,K-Means,Passive Customers
12607,60,1,1579.51,1,101,1228,12.16,1579.51,15.64,5.98,2011-10-10 16:06:00,2011-10-10 16:06:00,USA,0,0,K-Means,Passive Customers
12609,78,3,1126.85,3,57,648,10.8,1126.85,18.78,11.52,2011-01-25 15:13:00,2011-09-22 16:34:00,Germany,240,1,K-Means,Loyal Customers
12610,23,5,2099.54,5,85,1049,9.9,2099.54,19.81,18.08,2011-08-05 13:52:00,2011-11-17 09:34:00,Italy,103,0,K-Means,Passive Customers
12611,52,1,1193.32,1,65,846,13.02,1193.32,18.36,16.96,2011-10-18 13:12:00,2011-10-18 13:12:00,Italy,0,0,K-Means,Passive Customers
12612,74,1,704.0400000000001,1,19,262,13.79,704.04,37.05,16.83,2011-09-26 15:35:00,2011-09-26 15:35:00,Germany,0,0,K-Means,Passive Customers
12613,57,5,3344.38,5,124,1644,10.75,3344.38,21.86,14.44,2011-03-22 15:42:00,2011-10-13 14:59:00,Germany,204,1,K-Means,Loyal Customers
12614,278,1,315.6,1,20,76,3.8,315.6,15.78,2.84,2011-03-07 10:22:00,2011-03-07 10:22:00,Germany,0,4,K-Means,Lost Customers
12615,2,4,2291.19,4,82,1376,13.1,2291.19,21.82,18.75,2011-06-24 13:35:00,2011-12-07 15:02:00,France,166,1,K-Means,Loyal Customers
12616,95,2,713.3,2,25,284,8.88,713.3,22.29,14.66,2011-02-15 14:17:00,2011-09-05 15:17:00,France,202,1,K-Means,Loyal Customers
12617,29,1,352.98,1,39,210,5.12,352.98,8.61,7.67,2011-11-10 14:39:00,2011-11-10 14:39:00,France,0,0,K-Means,Passive Customers
12618,22,1,177.31,1,11,96,8.73,177.31,16.12,8.46,2011-11-18 11:10:00,2011-11-18 11:10:00,Italy,0,0,K-Means,Passive Customers
12619,16,9,3641.24,9,50,3378,37.53,3641.24,40.46,52.29,2011-03-31 13:10:00,2011-11-23 14:52:00,Germany,237,1,K-Means,Loyal Customers
12620,15,3,1339.41,3,89,1181,12.84,1339.41,14.56,7.18,2011-05-19 12:10:00,2011-11-25 10:20:00,France,189,1,K-Means,Loyal Customers
12621,2,20,13689.67,20,261,7440,15.93,13689.67,29.31,38.82,2010-12-09 10:16:00,2011-12-08 11:25:00,Germany,364,2,K-Means,Loyal Customers
12622,232,1,180.1,1,11,69,6.27,180.1,16.37,4.62,2011-04-21 16:39:00,2011-04-21 16:39:00,Germany,0,4,K-Means,Lost Customers
12623,276,1,305.1,1,18,191,10.61,305.1,16.95,8.66,2011-03-08 13:50:00,2011-03-08 13:50:00,Germany,0,4,K-Means,Lost Customers
12624,106,2,641.13,2,36,355,9.34,641.13,16.87,7.71,2011-06-15 12:34:00,2011-08-25 15:04:00,France,71,0,K-Means,Passive Customers
12625,212,2,2683.82,2,73,1612,18.74,2683.82,31.21,33.27,2011-01-24 13:27:00,2011-05-12 09:54:00,Germany,107,4,K-Means,Lost Customers
12626,23,9,6620.48,9,232,3453,11.74,6620.48,22.52,20.06,2011-01-17 11:01:00,2011-11-16 16:06:00,Germany,303,2,K-Means,Loyal Customers
12627,11,7,4478.53,7,162,2752,11.97,4478.53,19.47,11.93,2011-07-22 13:59:00,2011-11-29 12:07:00,Germany,129,1,K-Means,Loyal Customers
12628,4,3,786.46,3,34,448,10.93,786.46,19.18,7.6,2011-10-06 09:28:00,2011-12-05 13:15:00,Germany,60,0,K-Means,Passive Customers
12630,10,2,1270.88,2,60,548,8.56,1270.88,19.86,18.88,2011-10-27 10:41:00,2011-11-30 10:48:00,Finland,34,0,K-Means,Passive Customers
12631,57,1,640.5,1,31,236,7.61,640.5,20.66,26.5,2011-10-13 13:53:00,2011-10-13 13:53:00,Finland,0,0,K-Means,Passive Customers
12633,59,4,2163.98,4,73,1162,11.5,2163.98,21.43,30.18,2011-02-25 08:44:00,2011-10-12 11:40:00,Germany,229,1,K-Means,Loyal Customers
12635,90,2,1689.18,2,96,1172,11.6,1689.18,16.72,13.11,2011-07-08 08:43:00,2011-09-11 11:04:00,Germany,65,0,K-Means,Passive Customers
12637,67,8,6002.9,8,205,2994,7.84,6002.9,15.71,13.09,2011-01-20 10:47:00,2011-10-03 13:46:00,France,256,1,K-Means,Loyal Customers
12638,33,1,671.69,1,39,577,14.79,671.69,17.22,24.0,2011-11-06 13:11:00,2011-11-06 13:11:00,Sweden,0,0,K-Means,Passive Customers
12639,239,1,486.1,1,22,201,9.14,486.1,22.1,22.57,2011-04-15 12:48:00,2011-04-15 12:48:00,Sweden,0,4,K-Means,Lost Customers
12640,24,3,1174.58,3,47,311,5.87,1174.58,22.16,15.64,2011-09-19 12:01:00,2011-11-16 11:52:00,France,57,0,K-Means,Passive Customers
12641,115,1,185.9,1,10,72,7.2,185.9,18.59,8.26,2011-08-16 13:26:00,2011-08-16 13:26:00,Sweden,0,0,K-Means,Passive Customers
12642,25,3,1013.26,3,39,552,11.74,1013.26,21.56,17.59,2011-08-24 09:23:00,2011-11-14 15:03:00,Germany,82,0,K-Means,Passive Customers
12643,128,6,3344.64,6,11,1808,75.33,3344.64,139.36,178.85,2011-01-11 11:48:00,2011-08-03 12:56:00,France,204,1,K-Means,Loyal Customers
12644,130,1,477.91,1,31,325,10.48,477.91,15.42,5.56,2011-08-02 10:33:00,2011-08-02 10:33:00,Germany,0,0,K-Means,Passive Customers
12645,34,4,1775.18,4,58,1084,14.85,1775.18,24.32,14.85,2011-01-27 13:08:00,2011-11-06 12:38:00,Germany,282,1,K-Means,Loyal Customers
12646,5,2,1346.97,2,43,897,19.93,1346.97,29.93,17.7,2011-10-21 12:52:00,2011-12-05 10:14:00,USA,44,0,K-Means,Passive Customers
12647,22,12,3722.82,12,78,1431,11.83,3722.82,30.77,29.12,2010-12-05 14:02:00,2011-11-17 12:56:00,Germany,346,1,K-Means,Loyal Customers
12648,155,1,318.05,1,21,160,7.62,318.05,15.15,8.96,2011-07-08 11:55:00,2011-07-08 11:55:00,Germany,0,4,K-Means,Lost Customers
12649,107,3,623.51,3,28,586,18.9,623.51,20.11,14.35,2011-05-11 14:37:00,2011-08-24 14:41:00,Germany,105,0,K-Means,Passive Customers
12650,3,1,314.44,1,20,254,12.7,314.44,15.72,23.94,2011-12-06 16:34:00,2011-12-06 16:34:00,France,0,0,K-Means,Passive Customers
12651,335,1,114.0,1,9,78,8.67,114.0,12.67,3.9,2011-01-09 12:46:00,2011-01-09 12:46:00,France,0,4,K-Means,Lost Customers
12652,331,1,919.98,1,48,505,10.52,919.98,19.17,17.01,2011-01-12 15:00:00,2011-01-12 15:00:00,France,0,4,K-Means,Lost Customers
12653,149,2,2209.85,2,37,919,21.37,2209.85,51.39,62.69,2011-02-16 10:53:00,2011-07-14 10:41:00,Israel,147,0,K-Means,Passive Customers
12654,11,5,601.98,5,31,264,6.95,601.98,15.84,4.37,2011-02-17 13:16:00,2011-11-29 10:10:00,Germany,284,1,K-Means,Loyal Customers
12656,17,5,4051.17,5,89,1723,13.67,4051.17,32.15,32.48,2011-04-20 09:20:00,2011-11-22 13:42:00,France,216,1,K-Means,Loyal Customers
12657,11,4,1643.18,4,35,1044,22.21,1643.18,34.96,30.53,2011-09-22 11:40:00,2011-11-28 15:47:00,France,67,0,K-Means,Passive Customers
12658,19,1,686.05,1,36,320,8.89,686.05,19.06,8.71,2011-11-21 10:22:00,2011-11-21 10:22:00,Germany,0,0,K-Means,Passive Customers
12659,30,1,91.68,1,5,105,21.0,91.68,18.34,5.59,2011-11-10 11:53:00,2011-11-10 11:53:00,France,0,0,K-Means,Passive Customers
12660,11,1,245.1,1,13,127,9.77,245.1,18.85,2.86,2011-11-28 13:26:00,2011-11-28 13:26:00,France,0,0,K-Means,Passive Customers
12662,1,11,3849.78,11,129,2058,8.95,3849.78,16.74,7.07,2010-12-01 13:04:00,2011-12-09 11:59:00,Germany,372,1,K-Means,Loyal Customers
12664,8,9,4881.88,9,10,1203,32.51,4881.88,131.94,98.81,2011-01-21 11:42:00,2011-12-01 17:07:00,Finland,314,1,K-Means,Loyal Customers
12665,325,1,63.0,1,3,37,12.33,63.0,21.0,7.94,2011-01-19 08:34:00,2011-01-19 08:34:00,Germany,0,4,K-Means,Lost Customers
12667,58,1,620.13,1,33,395,11.97,620.13,18.79,26.12,2011-10-12 17:00:00,2011-10-12 17:00:00,Finland,0,0,K-Means,Passive Customers
12668,12,4,3807.15,4,115,1634,10.15,3807.15,23.65,28.12,2010-12-19 12:46:00,2011-11-28 10:56:00,Germany,343,1,K-Means,Loyal Customers
12669,151,3,2744.03,3,98,1115,11.04,2744.03,27.17,112.08,2011-03-28 10:15:00,2011-07-12 09:54:00,France,105,0,K-Means,Passive Customers
12670,10,5,2996.05,5,58,1397,15.18,2996.05,32.57,19.39,2011-04-21 10:16:00,2011-11-29 15:23:00,France,222,1,K-Means,Loyal Customers
12672,330,1,225.9,1,10,78,7.8,225.9,22.59,12.75,2011-01-14 09:20:00,2011-01-14 09:20:00,France,0,4,K-Means,Lost Customers
12673,5,2,610.52,2,42,351,8.36,610.52,14.54,10.09,2011-01-17 11:46:00,2011-12-04 13:55:00,Germany,321,1,K-Means,Loyal Customers
12674,39,4,1970.6,4,52,1133,13.65,1970.6,23.74,19.11,2011-05-16 09:10:00,2011-11-01 12:12:00,France,169,1,K-Means,Loyal Customers
12676,25,6,1331.39,6,33,670,14.89,1331.39,29.59,22.29,2011-02-01 15:41:00,2011-11-15 12:25:00,Sweden,286,1,K-Means,Loyal Customers
12678,42,12,17628.46,12,105,10923,66.2,17628.46,106.84,155.71,2010-12-21 11:00:00,2011-10-28 13:04:00,France,311,1,K-Means,Loyal Customers
12679,59,4,1113.02,4,43,554,11.54,1113.02,23.19,17.12,2011-03-01 12:26:00,2011-10-12 12:30:00,France,225,1,K-Means,Loyal Customers
12680,1,4,862.81,4,33,443,8.52,862.81,16.59,5.74,2011-08-18 15:44:00,2011-12-09 12:50:00,France,112,0,K-Means,Passive Customers
12681,15,22,13787.54,22,267,7536,11.81,13787.54,21.61,18.87,2010-12-07 10:08:00,2011-11-25 11:33:00,France,353,2,K-Means,Loyal Customers
12682,4,31,12279.82,31,209,5555,10.6,12279.82,23.43,25.0,2010-12-03 13:59:00,2011-12-06 10:00:00,France,367,2,K-Means,Loyal Customers
12683,4,15,8476.57,15,177,4987,14.5,8476.57,24.64,25.06,2010-12-09 10:37:00,2011-12-05 16:31:00,France,361,2,K-Means,Loyal Customers
12684,8,7,2283.63,7,61,1985,18.9,2283.63,21.75,14.46,2011-05-10 12:55:00,2011-12-02 09:53:00,France,205,1,K-Means,Loyal Customers
12685,28,6,2863.08,6,117,1523,9.7,2863.08,18.24,11.39,2011-09-07 10:28:00,2011-11-11 13:46:00,France,65,0,K-Means,Passive Customers
12686,372,1,89.14,1,7,107,15.29,89.14,12.73,3.95,2010-12-03 09:51:00,2010-12-03 09:51:00,France,0,4,K-Means,Lost Customers
12688,114,1,4873.81,1,171,3028,17.71,4873.81,28.5,25.91,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,0,0,K-Means,Passive Customers
12689,26,2,1247.61,2,57,628,8.72,1247.61,17.33,10.35,2011-08-04 10:04:00,2011-11-14 08:31:00,France,101,0,K-Means,Passive Customers
12690,206,1,389.01,1,16,106,6.62,389.01,24.31,13.08,2011-05-18 09:09:00,2011-05-18 09:09:00,France,0,4,K-Means,Lost Customers
12691,28,6,1035.8,6,21,394,12.31,1035.8,32.37,33.14,2010-12-17 14:46:00,2011-11-11 16:49:00,France,329,1,K-Means,Loyal Customers
12693,127,4,855.91,4,35,255,6.54,855.91,21.95,14.25,2011-01-24 12:58:00,2011-08-04 17:51:00,Germany,192,1,K-Means,Loyal Customers
12694,70,2,869.67,2,32,509,13.76,869.67,23.5,15.91,2011-06-09 17:48:00,2011-09-30 13:06:00,France,112,0,K-Means,Passive Customers
12695,7,4,582.1,4,23,220,8.15,582.1,21.56,14.37,2011-05-13 13:15:00,2011-12-02 13:22:00,France,203,1,K-Means,Loyal Customers
12697,29,3,957.59,3,37,508,12.39,957.59,23.36,17.55,2011-06-23 15:44:00,2011-11-11 08:47:00,Sweden,140,0,K-Means,Passive Customers
12700,8,4,4939.99,4,193,2967,11.07,4939.99,18.43,14.37,2011-05-08 16:10:00,2011-12-02 10:47:00,France,207,1,K-Means,Loyal Customers
12701,80,2,797.71,2,50,678,12.79,797.71,15.05,6.86,2011-04-11 13:02:00,2011-09-21 10:47:00,Germany,162,0,K-Means,Passive Customers
12702,20,1,219.0,1,12,53,4.42,219.0,18.25,2.74,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,0,0,K-Means,Passive Customers
12703,71,1,283.55,1,21,164,7.81,283.55,13.5,5.23,2011-09-29 17:52:00,2011-09-29 17:52:00,Germany,0,0,K-Means,Passive Customers
12704,7,8,2340.84,8,64,1006,11.43,2340.84,26.6,27.92,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland,162,1,K-Means,Loyal Customers
12705,15,9,6868.29,9,228,3997,11.97,6868.29,20.56,16.37,2010-12-17 15:58:00,2011-11-24 13:17:00,Germany,341,2,K-Means,Loyal Customers
12707,292,1,603.42,1,33,256,7.76,603.42,18.29,14.29,2011-02-21 08:38:00,2011-02-21 08:38:00,France,0,4,K-Means,Lost Customers
12708,30,10,2712.91,10,86,1307,8.32,2712.91,17.28,7.21,2010-12-06 10:43:00,2011-11-10 09:52:00,Germany,338,1,K-Means,Loyal Customers
12709,15,15,9706.52,15,93,3912,18.9,9706.52,46.89,53.66,2010-12-08 09:49:00,2011-11-24 15:38:00,Germany,351,1,K-Means,Loyal Customers
12710,97,3,1149.02,3,75,851,11.05,1149.02,14.92,8.78,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,104,0,K-Means,Passive Customers
12712,29,13,4396.13,13,58,1062,7.98,4396.13,33.05,24.13,2010-12-03 14:30:00,2011-11-11 08:19:00,Germany,342,1,K-Means,Loyal Customers
12713,1,1,848.55,1,38,508,13.37,848.55,22.33,14.38,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,0,0,K-Means,Passive Customers
12714,9,5,4708.86,5,216,3069,11.85,4708.86,18.18,14.34,2011-02-18 10:53:00,2011-11-30 15:43:00,France,285,1,K-Means,Loyal Customers
12715,106,1,343.36,1,20,192,9.6,343.36,17.17,15.68,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,0,0,K-Means,Passive Customers
12716,4,2,1053.49,2,60,708,10.26,1053.49,15.27,7.15,2011-07-29 13:28:00,2011-12-06 08:55:00,France,129,0,K-Means,Passive Customers
12717,151,2,1030.98,2,49,506,9.2,1030.98,18.75,17.08,2011-04-08 10:32:00,2011-07-11 14:47:00,Greece,94,0,K-Means,Passive Customers
12718,71,1,238.25,1,19,203,10.68,238.25,12.54,8.02,2011-09-29 16:38:00,2011-09-29 16:38:00,France,0,0,K-Means,Passive Customers
12719,5,2,644.95,2,34,374,9.59,644.95,16.54,6.61,2011-10-05 14:50:00,2011-12-04 13:45:00,France,59,0,K-Means,Passive Customers
12720,3,25,5781.73,25,211,4672,13.2,5781.73,16.33,10.95,2010-12-05 15:21:00,2011-12-07 08:03:00,Germany,366,2,K-Means,Loyal Customers
12721,32,6,2656.13,6,133,1959,12.17,2656.13,16.5,9.24,2010-12-20 11:38:00,2011-11-08 12:13:00,France,323,1,K-Means,Loyal Customers
12722,85,4,997.63,4,50,566,10.68,997.63,18.82,12.79,2011-07-12 11:55:00,2011-09-15 14:50:00,France,65,0,K-Means,Passive Customers
12723,4,5,725.07,5,53,434,6.29,725.07,10.51,10.7,2011-10-05 15:52:00,2011-12-06 10:19:00,France,61,0,K-Means,Passive Customers
12724,5,4,1031.41,4,47,445,8.4,1031.41,19.46,8.81,2011-01-11 15:00:00,2011-12-04 16:02:00,France,327,1,K-Means,Loyal Customers
12725,371,1,427.8,1,24,164,6.83,427.8,17.82,8.89,2010-12-03 15:45:00,2010-12-03 15:45:00,Italy,0,4,K-Means,Lost Customers
12726,28,7,2609.1,7,57,3143,25.35,2609.1,21.04,11.25,2010-12-17 12:56:00,2011-11-11 13:35:00,France,329,1,K-Means,Loyal Customers
12727,11,7,3980.7,7,109,2098,15.09,3980.7,28.64,28.31,2011-01-23 15:17:00,2011-11-29 11:46:00,France,309,1,K-Means,Loyal Customers
12728,71,4,836.33,4,38,419,9.11,836.33,18.18,7.96,2011-01-11 13:31:00,2011-09-29 15:31:00,France,261,1,K-Means,Loyal Customers
12729,114,1,453.01,1,26,233,8.96,453.01,17.42,6.14,2011-08-18 11:40:00,2011-08-18 11:40:00,France,0,0,K-Means,Passive Customers
12731,24,12,18895.91,12,109,8437,30.79,18895.91,68.96,71.09,2010-12-10 10:56:00,2011-11-16 11:59:00,France,341,2,K-Means,Loyal Customers
12732,180,1,236.26,1,12,111,9.25,236.26,19.69,11.98,2011-06-13 11:33:00,2011-06-13 11:33:00,France,0,4,K-Means,Lost Customers
12733,234,1,383.95,1,22,137,6.23,383.95,17.45,16.14,2011-04-19 16:19:00,2011-04-19 16:19:00,USA,0,4,K-Means,Lost Customers
12734,353,1,110.4,1,4,88,22.0,110.4,27.6,22.17,2010-12-22 12:47:00,2010-12-22 12:47:00,France,0,4,K-Means,Lost Customers
12735,315,2,779.5699999999999,2,38,368,8.56,779.57,18.13,11.09,2011-01-06 14:26:00,2011-01-28 13:37:00,France,21,4,K-Means,Lost Customers
12736,333,1,234.0,1,4,173,43.25,234.0,58.5,21.07,2011-01-11 07:57:00,2011-01-11 07:57:00,France,0,4,K-Means,Lost Customers
12738,372,1,155.35,1,11,148,13.45,155.35,14.12,3.43,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,0,4,K-Means,Lost Customers
12739,78,2,1013.04,2,38,486,12.79,1013.04,26.66,30.69,2011-09-01 17:45:00,2011-09-22 13:00:00,United Arab Emirates,20,0,K-Means,Passive Customers
12740,64,1,427.6,1,27,342,12.67,427.6,15.84,6.32,2011-10-07 10:44:00,2011-10-07 10:44:00,France,0,0,K-Means,Passive Customers
12743,134,2,540.13,2,114,315,2.4,540.13,4.12,3.58,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,0,0,K-Means,Passive Customers
12744,52,7,21279.29,7,178,5241,23.61,21279.29,95.85,369.86,2011-01-25 13:26:00,2011-10-19 11:18:00,Singapore,266,2,K-Means,Loyal Customers
12747,2,11,4196.01,11,42,1275,12.38,4196.01,40.74,46.6,2010-12-05 15:38:00,2011-12-07 14:34:00,United Kingdom,366,1,K-Means,Loyal Customers
12748,1,209,33053.19,209,1768,25287,5.73,33053.19,7.49,22.18,2010-12-01 12:48:00,2011-12-09 12:20:00,United Kingdom,372,3,K-Means,VIP Customers
12749,4,5,4090.88,5,160,1471,7.39,4090.88,20.56,11.16,2011-05-10 15:25:00,2011-12-06 09:56:00,United Kingdom,209,1,K-Means,Loyal Customers
12750,129,1,275.88,1,15,137,9.13,275.88,18.39,7.75,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,0,0,K-Means,Passive Customers
12752,81,1,4366.78,1,53,2262,42.68,4366.78,82.39,73.2,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,0,0,K-Means,Passive Customers
12753,23,6,21429.39,6,132,11421,57.97,21429.39,108.78,72.44,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan,339,1,K-Means,Loyal Customers
12754,236,3,3010.74,3,49,6481,102.87,3010.74,47.79,95.05,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,72,4,K-Means,Lost Customers
12755,281,2,3811.95,2,4,1491,372.75,3811.95,952.99,1894.28,2010-12-09 10:44:00,2011-03-04 12:42:00,Japan,85,4,K-Means,Lost Customers
12756,87,1,112.07999999999998,1,4,144,36.0,112.08,28.02,22.65,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,0,0,K-Means,Passive Customers
12757,16,13,7834.650000000001,13,237,2395,6.58,7834.65,21.52,100.4,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,195,2,K-Means,Loyal Customers
12758,117,2,2791.59,2,84,2135,22.01,2791.59,28.78,17.03,2011-03-08 12:05:00,2011-08-15 10:22:00,Portugal,159,1,K-Means,Loyal Customers
12759,52,3,1531.44,3,81,902,9.49,1531.44,16.12,7.37,2011-03-09 08:09:00,2011-10-18 14:49:00,Netherlands,223,1,K-Means,Loyal Customers
12762,8,2,1898.52,2,62,1227,17.78,1898.52,27.51,27.01,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,17,0,K-Means,Passive Customers
12763,138,2,494.08,2,16,316,17.56,494.08,27.45,26.31,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,230,1,K-Means,Loyal Customers
12764,317,1,1693.88,1,45,386,8.58,1693.88,37.64,29.12,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,0,4,K-Means,Lost Customers
